Date,Stock_Rolling_Vol_Pct,Bond_Rolling_Vol_Pct,Strategy_Rolling_Vol_Pct,Stock_Rolling_Return_Pct,Bond_Rolling_Return_Pct,Strategy_Rolling_Return_Pct,Stock_Sharpe_Unadj,Bond_Sharpe_Unadj,Strategy_Sharpe_Unadj,Stock_Sharpe_TreasuryAdj,Bond_Sharpe_TreasuryAdj,Strategy_Sharpe_TreasuryAdj
2023-05-16,21.559307956763334,10.717283339137898,18.303653723625114,3.8988504434342763,-1.3535858113900567,-4.525675693819753,0.2847502915812064,-0.07386241322857261,-0.16200011781817084,0.11946536736873024,-0.4063560563418381,-0.35668412110586584
2023-05-17,21.5875123271453,10.713636156672575,18.33832333357738,5.516467752489795,-2.0830078534172625,-3.7891232013796405,0.3562414915949106,-0.1431945255471001,-0.11944900507136268,0.1904173746715288,-0.47732293124174296,-0.3146538830258821
2023-05-18,21.5178945233827,10.704785868500723,18.349305947680453,4.4581847116166085,-1.946432191681946,-2.1072791105673616,0.3098511560638101,-0.1303817640876512,-0.024831814028096828,0.14273683089917294,-0.4663014607926706,-0.2208037179514442
2023-05-19,21.143241790239326,10.686766342436453,18.33587491673284,8.593717392537537,-3.0090640148904724,-2.9551031666394056,0.49517362127514347,-0.23273377644569873,-0.0724210983709108,0.32433194662367154,-0.5707356302582849,-0.2694199790574889
2023-05-22,21.13121350109757,10.68174195711322,18.332325417485666,9.384559111232038,-3.5344492174783304,-3.2496602342253045,0.5296885808395146,-0.2837366974769241,-0.08905150271906626,0.35798065531103335,-0.6234188250494468,-0.2869749385921867
2023-05-23,21.163130989204003,10.672512132863094,18.35976308116576,8.134976396975159,-3.822721249566241,-4.773144702309895,0.47489663176572217,-0.3121124823204083,-0.17508340389293625,0.3026648246704476,-0.6536407231589394,-0.37361343273648784
2023-05-24,21.095359883447674,10.658687025115785,18.3649362720648,5.327430243478282,-3.4834666931731095,-4.909490457109222,0.3510119913158997,-0.27962408845625764,-0.18278315767746814,0.177438312799946,-0.6231560080969994,-0.38216306078977086
2023-05-25,21.0985881676154,10.640063277426046,18.365363864542918,7.016568144152391,-4.908182886241963,-4.901111616490173,0.4264202232824603,-0.42004372273272755,-0.18229497906129707,0.2520982074105916,-0.7657135111100399,-0.38256045969954916
2023-05-26,21.121398504914026,10.639749497803598,18.41101844655804,7.510744965817895,-4.92309447484518,-3.8592552021224025,0.44800495633479526,-0.4215329200834696,-0.12221774145928511,0.2731065369198853,-0.768730870101418,-0.3228638504762755
2023-05-30,21.030432014570376,10.66987345699253,18.41102002832045,5.447938546024789,-4.131664805722646,-3.7832527098850766,0.3568947455072502,-0.3423652138583573,-0.11792598143768378,0.18046334469905495,-0.6901133474128869,-0.3194590075396956
2023-05-31,20.890388879738826,10.675957814750577,18.418150339462443,2.3087174342878214,-3.906789897427154,-4.444191501673367,0.2132063389996867,-0.320167024009269,-0.15523018213988696,0.034790008955928056,-0.6692866610277135,-0.35759504768906947
2023-06-01,20.903553043849485,10.629603096148157,18.414294577503533,3.8661962824571683,-2.623034974406502,-2.510404080543016,0.28549418174672125,-0.19719355236667704,-0.04651031454963208,0.10639802362220495,-0.549393536452828,-0.24981682871168745
2023-06-02,20.935315415799174,10.644282818433062,18.46427265204376,6.281216959646296,-2.850262369127521,-0.5190193106335839,0.39519327438390417,-0.21872056488403271,0.06362060738493779,0.21558941232730536,-0.5719678025033821,-0.14001933949563378
2023-06-05,20.85244791848499,10.643159418628233,18.464780440388846,4.098916108336814,-3.022029931059411,-0.8562199113727131,0.29642442102378397,-0.23538020789284095,0.04523491635876523,0.11533989892531034,-0.5901672985844554,-0.15926551504861985
2023-06-06,20.787825407071075,10.641780120360714,18.393883705331096,6.029993261835376,-2.7729773120341084,0.9829374573879557,0.3851383422888471,-0.21132510640879168,0.1446277826545537,0.20272292473708395,-0.5676583334380573,-0.06152878071030978
2023-06-07,20.789512295484247,10.640299034100469,18.395094426172058,5.394627262698681,-2.7519455794730696,0.37781504834510926,0.3562046569184368,-0.20933680025184234,0.11195371138856244,0.17304186621677978,-0.5672087996349146,-0.09505066712387268
2023-06-08,20.775629547866554,10.654188060821673,18.37896492272588,4.999914229668123,-2.490658266583967,0.0018904603873437509,0.3382400584670171,-0.18374394733136354,0.09147567110915135,0.15421472897158214,-0.5425926978129072,-0.11654703795504293
2023-06-09,20.745526789510578,10.65377915084157,18.346393916649948,6.338721009556947,-2.478797299364266,1.276969682425677,0.3995203088144052,-0.18261349767038013,0.16037687190565267,0.21448921715776986,-0.5429145152254415,-0.04885048287012654
2023-06-12,20.62553169576035,10.654867191472098,18.214422109381363,9.900641834351841,-2.231458508891837,4.669342131136478,0.5604257537744588,-0.15881214407893232,0.34111195556590407,0.3735761209851012,-0.5205128536403452,0.12952835437917562
2023-06-13,20.416253790167328,10.63326573424039,18.197249171185874,13.969727265894093,-1.9624590158375366,6.405842646526438,0.7422005218551871,-0.13351381324374118,0.4317071785591135,0.5526946483976793,-0.4973719264457062,0.21909262507142935
2023-06-14,20.034359674953507,10.48433633554309,18.106511496450036,18.630556580237247,-0.05425626458357424,8.414574984855872,0.9526059314215753,0.0469390223693677,0.5362788601360792,0.758778209670135,-0.32344343850043766,0.3218137880924384
2023-06-15,20.067926771105892,10.481941140468718,18.129490885061745,20.452610705522932,1.5329344901298558,10.688690315229831,1.0273568013491634,0.19724367069569554,0.6503768197771875,0.8331983716654474,-0.17447728219562111,0.4354586417881835
2023-06-16,20.027044562884303,10.398021396535128,18.083479563186273,18.314214590769605,-0.2970607085222232,8.762338717661455,0.9395394828559648,0.023078647851021202,0.5544494630547269,0.7443169600068628,-0.3529284803974821,0.33824493498718844
2023-06-20,19.74853726638686,10.381750876385693,18.079874124284302,21.768780641557804,-0.6474705653159218,7.558004634224336,1.0957822483209032,-0.010959324960160216,0.49291469448704084,0.8970847914315444,-0.3889287232666914,0.2758786628674824
2023-06-21,19.7578981650156,10.382124332830733,18.089279139774636,20.78627421073238,-0.5852323047073282,6.93666518753977,1.05431900890699,-0.004923303190108114,0.4607139927561397,0.8549876316114879,-0.3842646525556493,0.24299558489337642
2023-06-22,19.616568260131906,10.384564857812,18.08377364821542,18.326788632891635,-0.6317740863925003,7.88573468920537,0.9555702721184652,-0.009406956775693592,0.5096770482389585,0.7540650330639401,-0.3900527836168331,0.2910920695955563
2023-06-23,19.631845008190645,10.315194543614973,18.05866246421576,17.68739708650473,-1.466269706329959,5.739921196656805,0.9273600117203918,-0.0919133305062789,0.39885424688144727,0.7252853105521717,-0.4765012504565179,0.17917578391266628
2023-06-26,19.61315875407691,10.302505036356283,18.05598506345742,15.982880862923142,-1.7774010955375563,4.71201280690301,0.8536222480551675,-0.12284859739485002,0.34477070303647667,0.6506276597072371,-0.5092949105426424,0.1242695742698092
2023-06-27,19.40175805839037,10.302322460755597,18.08436084901082,13.727310892976586,-1.7720786191482318,6.249233646169383,0.7595670543388687,-0.12232666253227059,0.4251194778190581,0.5536280172527505,-0.5101595407539549,0.2041783339388585
2023-06-28,19.396882439058384,10.295016608526646,18.074529090491016,14.20646937395642,-0.8182399614795721,6.899132135741448,0.7813976582581494,-0.028622981904372496,0.45900177429904526,0.5746832494120685,-0.4180944358431642,0.23716390141325408
2023-06-29,19.270842511000595,10.345101410624222,17.94307634589356,17.175983134992844,-1.9633907906475456,9.67864581530824,0.9185182454517389,-0.14023688328039782,0.6041429378874693,0.7097440844851911,-0.5291411401512706,0.37991973898917164
2023-06-30,19.30304568288119,10.315579372581658,17.963324842178544,18.506281723274775,-2.5336999903950663,10.092944855712439,0.9758293644856401,-0.1974852160865652,0.624659415006055,0.766694672390879,-0.588828869174094,0.39992727043660475
2023-07-03,19.283872017659977,10.294763100913604,17.949246660440114,19.677942498985026,-3.6963668492984936,9.462760870762876,1.0276652450234711,-0.31464839035864195,0.5930138150137643,0.8175931198912489,-0.7081498178143278,0.3673216702589661
2023-07-05,19.262689242460798,10.247414228504928,17.92134960319257,18.19796579730979,-5.174591896613201,8.060236466602234,0.9639381240136168,-0.46749826811514555,0.5216758855393903,0.7528954209262947,-0.8642081029876174,0.2948375002352048
2023-07-06,19.282900052468115,10.270958484216136,17.941040001349492,17.027141330361275,-6.294108988658764,6.989832522626815,0.9114669456099627,-0.5817960214376048,0.4657935886196262,0.6999080904255445,-0.9789807891498705,0.23841166095942024
2023-07-07,19.283025555839732,10.238012385945137,17.921177892082227,16.333864766286176,-5.6112046679312355,7.655077907658092,0.8806282018935364,-0.513089617674516,0.5007106451333179,0.6683765939871612,-0.9128599075742845,0.27232983198738203
2023-07-10,19.232836142040462,10.234795955034711,17.865021787030454,14.958838023412536,-4.536842590403167,6.382631475773737,0.8205688470027654,-0.40272098838450515,0.4351528193992009,0.6070676191533969,-0.8039243098177388,0.2053051214617503
2023-07-11,19.241134023471893,10.22005459913426,17.875203916222425,15.763912166480164,-3.7516487759114647,7.127645146277306,0.85659034956854,-0.32331054957676075,0.474059942508276,0.6424799863371823,-0.7264127203907781,0.24358837899173366
2023-07-12,19.216999958819613,10.23655027092783,17.852650615150644,18.00942001818231,-3.5723171032669865,9.205632697046774,0.9574630493299994,-0.30444445339423404,0.582082516772841,0.7424071003194816,-0.7081673926559241,0.35059139243683934
2023-07-13,19.20516197746565,10.268365784616348,17.84301516692518,20.079519099562802,-2.9980607459967223,11.12129739477119,1.0485493361291143,-0.24536845709484748,0.6798014881361096,0.8327182257998323,-0.6490423737233437,0.4474936973915463
2023-07-14,19.198030845558904,10.270263593316765,17.836029584039817,20.544997835006164,-3.890483125229882,11.552050294016647,1.0690365456112592,-0.3352869945698625,0.7017001704494339,0.8525274849502272,-0.7400037369539908,0.4686579675685377
2023-07-17,19.19673972517773,10.257479787526162,17.83573629873128,21.285823667543326,-3.1952737406754306,12.237608732894323,1.1010378641557792,-0.26557585590970634,0.7360775864512616,0.8839023653399154,-0.6719421117743998,0.5023729842946756
2023-07-18,19.12295591979269,10.252142198162078,17.754262286341916,19.937288295108168,-3.415269680857569,10.989677351328009,1.0460436472010906,-0.2879567218481801,0.6756459256784132,0.8274461572590652,-0.6956988389140232,0.44019653910747925
2023-07-19,19.101719968296436,10.254305109653497,17.73326434127671,21.19907102776071,-2.802239414876928,12.157328049249362,1.1018261420282143,-0.22618005228140262,0.7352804644099621,0.8823655170700792,-0.6349913132288816,0.4988843152666839
2023-07-20,18.932118535502934,10.274426539811111,17.544321493243167,17.22588621418961,-3.128385527849953,8.480552404377395,0.9338393094922085,-0.25824593803022683,0.5512726682380253,0.7118272442602718,-0.6673353133833461,0.31169892713315567
2023-07-21,18.92353728042963,10.274473622708971,17.533917475337528,16.493764928477873,-2.952820050553817,7.803049132140316,0.9010480819465979,-0.24062268054733077,0.515752706403631,0.6783335036831404,-0.6508186457545968,0.2753872757694499
2023-07-24,18.903230538533247,10.212038827686266,17.510928637768362,15.815946265787574,-4.274176940389351,7.175797376292614,0.8709243255455528,-0.37694088980077683,0.4828659806627446,0.6473638145295267,-0.7907677416524288,0.24153007173022917
2023-07-25,18.879141801959896,10.14673576039351,17.48712186560686,17.22529183115944,-5.535055742966177,8.480002363754702,0.9359048535595667,-0.5106663490164327,0.5524767848780293,0.7114474316098865,-0.9282945988848429,0.31015197407970896
2023-07-26,18.87917563329717,10.147668303537818,17.487021203718687,17.137232158268723,-4.872743482631526,8.398512154823567,0.9319202443078891,-0.44177299893280075,0.5481799489133421,0.7068589221863192,-0.860487141088379,0.30520133185238557
2023-07-27,18.851197641685925,10.203940668729329,17.457763804617393,17.754604128102702,-5.945520993911424,8.969826686873205,0.9609265509606805,-0.5498982292136143,0.5789266521189518,0.734943266302618,-0.967389441786198,0.3349059625000576
2023-07-28,18.69915742366829,10.207401689133293,17.290441462702994,15.866562535756735,-5.82994353923908,7.2226375504576446,0.8807481866410268,-0.5376487727880077,0.4893685006510745,0.6523179802799836,-0.9561149524440441,0.24232724388038523
2023-07-31,18.660860645577827,10.1579157151975,17.247036077765063,14.641009187328802,-6.635520839753428,6.088513437328147,0.8251575902098901,-0.6253163271553005,0.4284967683613978,0.5956333931587263,-1.0469696639271184,0.18015734142173218
2023-08-01,18.61110718562357,10.173079395611516,17.189899181607398,12.636370126937745,-7.216396649301426,4.23342528516617,0.7320309550296562,-0.6855649580067702,0.3267066856824559,0.5012616095038956,-1.1077451905319253,0.07685804030287756
2023-08-02,18.663395848483052,10.15589956770976,17.24449109322294,11.41122259957561,-7.940448149987511,3.099676717872324,0.6718755054008156,-0.7640127024402956,0.2627869338262555,0.4411158954762864,-1.1880773475413733,0.013040048134999763
2023-08-03,18.65333100464369,10.090059847451672,17.234269981396892,11.818514406166125,-7.3394763072887725,3.476583573479064,0.6917097921852612,-0.705194442776616,0.2840178400161877,0.46023107055714924,-1.1331254243903133,0.033479278201748175
2023-08-04,18.59927003357099,10.139442223703188,17.171931766825075,9.559693228578992,-6.739362156246975,1.3862759030415228,0.58341343740834,-0.637622035278211,0.16557324614180305,0.35065916673263126,-1.0645744687803465,-0.08652765843596891
2023-08-07,18.618650354824638,10.127603478370775,17.194740104238416,10.634567157414775,-7.434193388159005,2.380961644654267,0.6354583554973571,-0.7123057618125406,0.2223659871835959,0.40233211069405744,-1.1408865262348207,-0.030065629358022018
2023-08-08,18.623090757595687,10.041051638672387,17.199131162506806,10.38536277912867,-5.600315051049631,2.150348513961764,0.623236735201213,-0.5239930490703305,0.20923979651670327,0.3895555946844159,-0.9574003498974557,-0.04378839700446817
2023-08-09,18.63616874589801,10.022741943732745,17.21222505051758,9.74993394822059,-6.09389498791092,1.5623242062193121,0.5919383690985117,-0.5774250502591239,0.1756665246012339,0.3578207441432858,-1.012740614557643,-0.07781932933391754
2023-08-10,18.63096333767278,10.046513489392195,17.20743011075413,10.249861236163538,-6.534724214643028,2.0249557128730444,0.6164564983417404,-0.6226460399250527,0.20208286880032578,0.3816988083740251,-1.0579972609873027,-0.052095813714954996
2023-08-11,18.517514198539875,10.058768820041616,17.080445840479484,7.887976437384814,-7.082265518613939,-0.16072678407017538,0.5021196180733333,-0.6801611125297683,0.07553406923184536,0.265338633299799,-1.1160589173139956,-0.1811685536643898
2023-08-14,18.52497963386228,10.039340494624788,17.089592438596945,8.496697781836037,-6.610321240967787,0.40258248011186826,0.5323743109332637,-0.6312206356822146,0.1085088304990388,0.2950932407089539,-1.0690608499632097,-0.14870192564976417
2023-08-15,18.486298556030146,10.031737709931544,17.042304243691493,5.447431903535449,-7.157903897577422,-2.419200810154598,0.37885541467389655,-0.6903798003992025,-0.0589249704044146,0.14048110048035706,-1.1296515265636595,-0.3174967384739764
2023-08-16,18.4977916301967,10.03200758266595,17.052586492437484,4.221686592101803,-7.807688807441404,-3.5535025653867347,0.3155099802642791,-0.7603481935537156,-0.12734805404445648,0.07668910759274451,-1.200704593129504,-0.3864089737224735
2023-08-17,18.51586477967949,10.032127160149617,17.07034999729545,3.1975492660746507,-7.819724742791834,-4.501236777115325,0.2620383079424715,-0.7616389728301672,-0.18488113611929513,0.022876177938508303,-1.2030502098372016,-0.44429548089108406
2023-08-18,18.50255188730106,10.016660162521319,17.05735994370065,4.0036571527021225,-6.915805667949471,-3.7552664828143345,0.3041557712814954,-0.6655779798847562,-0.1395405646777055,0.0642403448002747,-1.1087444200962393,-0.39978292584521474
2023-08-21,18.51137185381978,10.031720810346844,17.067585289271175,4.3689091023685345,-7.671636209721888,-3.417263209423105,0.32304102420833886,-0.7456775115439661,-0.11881698675489925,0.08265789797105487,-1.1892525991373593,-0.37953467831723536
2023-08-22,18.460254326959422,9.997185220292426,17.014192618643616,5.532906572788154,-6.829749596415946,-2.340102757356133,0.3835167493301478,-0.6578291146771038,-0.05454474790138567,0.14188436614152,-1.1040142306872789,-0.31671382916614127
2023-08-23,18.364853428358494,10.050039532585215,16.91664460886684,8.967096887125559,-5.403181221099651,0.8378886777470562,0.558968487321224,-0.5026867392732608,0.13344979542393753,0.3155089229265313,-0.9475704833962468,-0.13085198067987772
2023-08-24,18.413866412025907,10.053696201779013,16.9677867699651,7.77377115124207,-5.523633210499346,-0.26641208045287135,0.49814869799241773,-0.5151380627420339,0.06865904289924135,0.25477685117306714,-0.9608862319563138,-0.19545416977456287
2023-08-25,18.422591744600055,10.048775597002226,16.97793002438502,8.159555306041755,-5.237288701547172,0.09059164605373926,0.5174020651972752,-0.48532959975023093,0.08976568017070385,0.2735850097651056,-0.9323235672478601,-0.17479790715389898
2023-08-28,18.378058729702786,10.031370191490687,16.928091342708505,7.307684935906833,-5.579315098275661,-0.6977271401254703,0.47517559663926223,-0.5223822883114823,0.04282546855805923,0.23020784345630507,-0.9711775843617331,-0.22312487774716083
2023-08-29,18.09849083328835,10.057687495915099,16.633458389807668,12.694490515097122,-4.794054191653119,4.287209752207666,0.7503785831992047,-0.4384234038655803,0.3350396652646052,0.5010644073323361,-0.8870563851913554,0.06376653487938921
2023-08-30,18.087861882142416,10.042449232111238,16.62396013303178,13.91654038660084,-4.259597005188532,5.418091756240417,0.8103749638067905,-0.3835069298617429,0.40003096653587655,0.5603620849446882,-0.8338152477922487,0.12800201642856066
2023-08-31,18.05233358084836,10.044762297150326,16.587139756930487,15.020331988593272,-4.038909227755216,6.4395378428553585,0.8650611257113145,-0.3604774950646732,0.4586999652892554,0.6140231412312307,-0.8116401311963388,0.18548701213952337
2023-09-01,18.03281071324773,10.054557559897045,16.56781497584498,16.179033272572664,-4.228608150636326,7.511797216762539,0.9214223034590726,-0.3797058933662224,0.5195605105066272,0.6695826393054758,-0.8313793724542662,0.24545212624528773
2023-09-05,18.03813793573713,10.041643460680834,16.57217923034671,15.316342967716823,-4.046704809692859,6.71346568908564,0.8798575290123153,-0.361429846185335,0.47447832807101886,0.6275609592020084,-0.8146385609511436,0.19986385138119397
2023-09-06,18.01951243637011,10.02793517738914,16.552595050918047,15.734045679794061,-4.826464891149729,7.100006771523115,0.9006579033830533,-0.443416094010822,0.4966933998700805,0.6475544071636269,-0.8982257349923821,0.22115946795275504
2023-09-07,18.018702254499917,9.973698007914203,16.551786612658713,15.778354215028223,-3.423504071084693,7.141009783175778,0.9028159927121229,-0.29967466536126836,0.4990229259330055,0.6491641960238183,-0.7579275819042395,0.22289103106251276
2023-09-08,17.935152721447466,9.951336732521472,16.45758388172952,13.895191918725324,-4.030411903502862,5.398335935551524,0.814706793917773,-0.3639105119776821,0.40127635023235664,0.5593512164175225,-0.8241342390849412,0.1229948410112648
2023-09-11,17.935269280017337,9.94619339541046,16.457717662338606,13.89913636032427,-3.8390022639018806,5.401986112295032,0.814895856830751,-0.3441201354484571,0.4014848950858874,0.5590235401775633,-0.8055166434425994,0.12264070814382742
2023-09-12,17.88286029656449,9.947341141013268,16.39654208328692,11.566621310221725,-3.714709594146559,3.243482309949708,0.7010006352515514,-0.33108522929169293,0.27615852333944896,0.44385985165665015,-0.7933607906090092,-0.004291628053382053
2023-09-13,17.851908943066274,9.945561795723828,16.360863610937777,10.482336998527009,-3.3688108053437915,2.24008822273285,0.6471765792799917,-0.2951104183604125,0.2167052955938368,0.38907648529503225,-0.7583903688200648,-0.06491671933060922
2023-09-14,17.313413368491663,9.932464893456851,15.78210947874869,16.520054657686867,-3.0396496169468157,7.82737758415093,0.9691828157700121,-0.26139739765101044,0.5558199398162847,0.7025641382388611,-0.7261440064105646,0.2633318296512175
2023-09-15,17.360320824101308,9.936805796031098,15.830289036792339,14.63914660455028,-3.3895932879599466,6.086789807716775,0.873232519093601,-0.29762252218281404,0.451776028249919,0.6068382206711487,-0.7630326933438851,0.15963414280635108
2023-09-18,17.32013591951123,9.931794796923159,15.788688650948519,16.06123883577839,-2.9627550273534142,7.4027905290223295,0.9460803619582999,-0.25344074004388584,0.5306576794762492,0.6785628027139229,-0.7199667387892421,0.23719185787426633
2023-09-19,17.301126149189855,9.937699929635622,15.769017975082852,16.746556200054098,-3.395192539393921,8.036981565233514,0.9809810639927001,-0.2981699657750864,0.568470755367015,0.712655792223462,-0.7653132090572834,0.2740751637562538
2023-09-20,17.315754291524215,9.934158727248276,15.781624495160356,14.773997089660874,-3.1933899544083877,6.211580121436722,0.8818274580398451,-0.27730797043597394,0.4601336202588912,0.6132063563240449,-0.7455284934351815,0.16539989393966875
2023-09-21,17.358538144791734,9.942549898690524,15.827523085786774,14.179384784007931,-3.3140401712685508,5.661327327733501,0.8501448608671156,-0.28953125731961044,0.42643567038033303,0.5817144495707802,-0.7581796001680837,0.13203966738894343
2023-09-22,17.26498506111925,9.942227808700183,15.727945005302391,15.944489545387231,-3.3215999003178176,7.294751017243373,0.942715533218522,-0.2903302016081685,0.5256960153855191,0.6723444686957731,-0.759837889398159,0.22890248079657874
2023-09-25,17.244366258098022,9.855203643394686,15.656270068415301,17.417520716543812,-2.5639518605172884,9.389740053109863,1.0168949128473916,-0.21457333783465396,0.6509365887952745,0.7456982206228295,-0.6891059053924506,0.35223101791095773
2023-09-26,17.22585459497602,9.854334636723001,15.636242115260114,17.64962866291999,-2.7165218636525323,9.60597888836543,1.0292726142699622,-0.2305019159332785,0.664202499801671,0.7572737603957785,-0.705969096576428,0.364551683940735
2023-09-27,17.194314598188654,9.723598053617678,15.542377504677734,18.82767991976411,-1.513636379454164,11.48498396673412,1.0888321322259904,-0.10855341834474094,0.7766798008396041,0.8158346859060767,-0.5912969409217879,0.4746665486769941
2023-09-28,17.198077486106776,9.703611790272157,15.534190097286555,19.85939338742606,-0.5651803176593639,12.90612868149772,1.1389362168075918,-0.010209752025385531,0.8585892770375173,0.8655236422137089,-0.4947891792707603,0.5558911245047438
2023-09-29,17.096258922115158,9.4363507675372,15.379014490439952,17.2697516037452,-2.7344429223612132,10.15521346500523,1.0168603925814748,-0.2468969014489665,0.7052561091194609,0.7413390079676847,-0.7460713223640547,0.39896958257608955
2023-10-02,16.959111486051583,9.459435834395373,15.370630641534266,19.75807303362913,-3.072297654330014,10.661823373381441,1.1475919610055603,-0.28284372577280875,0.7354225922406241,0.8693517735479876,-0.7816796438552821,0.4284276179262943
2023-10-03,16.943070218453858,9.491450008523719,15.430387234118125,19.975936886156333,-3.6242183222081503,9.458158967767162,1.159251990877568,-0.341726250711964,0.662267145226121,0.8802424768429695,-0.8397826892602993,0.35590556685611047
2023-10-04,16.759387926310453,9.43725940184477,15.403309973752613,17.74551183157369,-4.15048184060346,8.970126139778078,1.0580980549092394,-0.40223670662605526,0.6341419063749515,0.775513246715646,-0.9040718497474458,0.32667887208760926
2023-10-05,16.493438942206815,9.436846462433566,15.40288015528728,14.179664366538947,-4.167975226196818,8.653844899219209,0.8859706156801787,-0.4041922997959812,0.6152771244188551,0.5983456619811071,-0.906894620001723,0.3072876728186442
2023-10-06,16.53073114811429,9.407847191726695,15.414158804578687,15.741371586411912,-3.8176563964725907,11.00091281994473,0.9665695662767678,-0.3669498079184092,0.7536392335042634,0.6791001656990169,-0.872068489952209,0.4453460963627936
2023-10-09,16.503548360188876,9.480325074353084,15.414900758436273,17.7528408499658,-2.0501156916061247,12.359688831311955,1.0723573126736399,-0.17136884178752287,0.8325765381882552,0.7839191008833223,-0.6734881193306234,0.5237679346296031
2023-10-10,16.25441306067254,9.469789516688337,15.412247205348622,21.78008098837958,-1.7608716229495225,13.497051853093467,1.2932947190978912,-0.14052948920764075,0.8980757074456543,0.9999399535427552,-0.6440580548897903,0.5886912634305627
2023-10-11,16.236505666084152,9.467806263662712,15.403062637802655,23.216035032400907,-0.6369150616897579,14.651837405378675,1.3668011942330356,-0.02042828608173504,0.964278309249153,1.072621858400143,-0.5249215467251799,0.6541812483326351
2023-10-12,16.23393855930132,9.512880826381682,15.415926420814733,23.287727944131387,-1.8410557057413124,13.674390609474596,1.3705778541894234,-0.1480459368918998,0.9080312201428312,1.0758643376402892,-0.6509809791333628,0.5976793807753064
2023-10-13,16.24072204975799,9.529000664207365,15.42448617966696,23.019863270426555,-1.5346701169020038,12.707264110745298,1.3566689340631088,-0.11493249006739663,0.852188975850582,1.061639924777069,-0.6177642460171804,0.5415475657823275
2023-10-16,16.06992220703061,9.538065705093555,15.449131077440114,21.13550763652836,-1.7044634423489469,14.367640924389601,1.2732744646765233,-0.1328264104613989,0.9457855156177896,0.9746788225646212,-0.6359062684177303,0.6351914300317344
2023-10-17,15.898590693132943,9.571975648550602,15.436816609940124,23.928789234711843,-2.1218668924841144,15.013407562886961,1.4287693139119124,-0.1764708423004641,0.9829130902696416,1.1265285377223584,-0.6784782196531355,0.6716311392799317
2023-10-18,15.77098704673169,9.582376604364079,15.499929398922262,19.241025827224888,-2.682788456312324,13.354247986068813,1.1943886169775384,-0.2361485145089815,0.8857420903127953,0.8892892436782235,-0.7382909853108556,0.5753072399060563
2023-10-19,15.758799412700276,9.59086230103498,15.524817202529182,16.85371050122606,-3.407465395345044,12.108350225600994,1.0667696964584337,-0.3137790789056893,0.8133446054807885,0.7610624373451266,-0.8160883837586128,0.5030298808353897
2023-10-20,15.795209879621835,9.552865422565139,15.494816959952903,16.20279942709044,-1.8155149686869376,13.956018233320577,1.0292889087066361,-0.14430710494633925,0.9201716900083655,0.7239328705996421,-0.6491988307856692,0.6088958148318167
2023-10-23,15.77205325068066,9.535449851287815,15.479188527086995,16.95885158820176,-0.6115184778526128,15.353414634784768,1.0717136166618182,-0.016932059305254613,0.9997283405404997,0.7655562575696823,-0.5233297905079188,0.6877785143439165
2023-10-24,15.611985698821632,9.53442485964136,15.493560877974327,15.068722889672781,-0.6591342414435153,15.954325152163973,0.9767000468424917,-0.02197005214069938,1.0324992991390194,0.6670420001510539,-0.5290144798476492,0.7204743853992525
2023-10-25,15.637560449846777,9.573809322332588,15.562398903120922,12.080025507217362,-1.4035921838409182,14.466203217774765,0.8069843732797651,-0.10005458867482364,0.9455724424538997,0.4974769853555897,-0.6055942673321436,0.6345702301042435
2023-10-26,15.609164438955819,9.522318804024705,15.569374679950181,8.932969445648853,-1.8761076957067413,11.668579140528301,0.6256417501054499,-0.15155153694384368,0.7862124176537528,0.3152319182767004,-0.6603811831887986,0.47500928919907326
2023-10-27,15.596798960455521,9.509655261690552,15.55678548570169,9.26556770273792,-2.22169653047648,12.009529864471302,0.6455677287811928,-0.18897776439158195,0.8063285852913484,0.3345619596459763,-0.6990587634667784,0.4945228808801055
2023-10-30,15.629275454076232,9.488026920059145,15.550456990038697,11.17551548872715,-3.2322794974967484,12.237449488894093,0.7554680222516769,-0.29911111765846826,0.8196719683371271,0.44475735835760816,-0.8109332903224795,0.5073864480061124
2023-10-31,15.470115897651656,9.476752155900215,15.390902510881979,9.297371480254846,-2.938153611176475,10.341365694210424,0.6514911005784634,-0.26755857064301525,0.7158448763805019,0.3372374952333296,-0.7805549660290987,0.39997388099821013
2023-11-01,15.4894101677861,9.53710896214629,15.409863655460326,11.257306817853285,-1.3730747590067316,12.320022078110892,0.7656626906359106,-0.09756013783158148,0.8305407253843234,0.4514610792854005,-0.6078612839025932,0.5147171890830876
2023-11-02,15.593104840967762,9.557443702368271,15.513534749445569,13.829946601764199,-0.7440196553630041,14.917235381152437,0.9082655800022917,-0.030629947048692794,0.9734426440761375,0.5958429449798678,-0.5403519034949447,0.6594175697602939
2023-11-03,15.395684846621705,9.58694060454961,15.314240050450772,17.890543083424504,0.19029626705644453,19.016618149936072,1.1457048643575194,0.06748517269698882,1.213104067243102,0.8289594927933663,-0.4411767788450472,0.8946741679361333
2023-11-06,15.353887499273453,9.594534450861513,15.271911672109232,19.389678265847543,0.04702101576414819,20.530072875777172,1.2307630343493359,0.05259210279887154,1.298845453443732,0.9128362088701605,-0.4561780450815283,0.9792120757623232
2023-11-07,15.291899707883402,9.608891283406258,15.209880406242634,17.99915947408266,0.8334912206786838,19.126272030168412,1.1584731932822219,0.1341484727538046,1.2264469713605444,0.8389306378268412,-0.37438186298460413,0.9051812822221268
